chr,start,stop,strand,Cluster,pca_x,pca_y,umap_x,umap_y,tsne_x,tsne_y
chr2,69728871,69729370,+,10,20.363783,4.5405364,5.805468,4.6421685,-22.419052,27.950565
chr2,71064811,71065303,-,0,20.555109,-5.336876,21.97679,-4.5630493,50.533314,-41.603046
chr2,71070754,71071246,-,0,20.555109,-5.336876,21.995308,-4.5756383,50.533314,-41.603046
chr2,74000823,74001190,-,4,14.532419,-1.7928308,13.512894,10.5773735,-17.334429,-23.990908
chr2,74396329,74396827,-,-1,20.977144,-5.2676306,8.651302,24.094885,53.750877,46.266243
chr2,74402094,74402592,-,-1,20.977144,-5.2676306,8.661616,24.105442,53.750877,46.266243
chr2,75940711,75941205,-,10,18.537832,5.9384227,5.626534,5.4336367,-21.556995,41.57363
chr2,77223997,77224496,+,-1,18.867924,-0.9437413,-11.987361,3.735212,2.4361815,-79.4456
chr2,77229908,77230407,+,-1,18.867924,-0.9437413,-11.981097,3.740325,2.4361815,-79.4456
chr2,77943031,77943553,-,0,22.706177,-5.1131415,24.753027,0.6646655,5.8380976,-35.91178
chr2,80796110,80796593,-,3,16.087206,5.75938,9.533866,10.857234,-55.75936,9.29727
chr2,82721979,82722471,-,0,20.072674,-5.508148,21.982376,-4.563285,52.66854,-42.395397
chr2,82727960,82728452,-,0,20.072674,-5.508148,21.981588,-4.5625362,52.66854,-42.395397
chr2,83185185,83185677,-,0,21.596428,-4.4474454,24.789682,0.70894563,3.4073815,-41.45962
chr2,83191089,83191581,-,0,21.31382,-4.717401,24.490187,-0.29362324,-6.7430887,-34.81743
chr2,83865679,83866224,-,-1,22.577528,-6.9068537,-12.682217,3.1929982,14.633642,-76.6976
chr2,83871675,83872220,-,-1,22.577528,-6.9068537,-12.684209,3.1922207,14.633457,-76.69763
chr2,83947324,83947823,-,1,19.682308,-1.7163423,-0.4794151,12.8853245,59.11919,-0.15762284
chr2,83953274,83953773,-,1,19.682308,-1.7163423,-0.48940235,12.822161,59.11919,-0.15762284
chr2,83955217,83955608,+,3,13.031092,4.5933633,9.198194,10.638196,-50.55842,1.6797575
chr2,83961027,83961418,+,3,13.031092,4.5933633,9.197134,10.637563,-50.68626,1.2267447
chr2,83966837,83967228,+,3,13.031092,4.5933633,9.185345,10.630173,-50.55842,1.6797575
chr2,83972647,83973038,+,3,13.031092,4.5933633,9.182794,10.628596,-50.55842,1.6797575
chr2,83978457,83978848,+,3,13.031092,4.5933633,9.190553,10.633748,-50.55842,1.6797575
chr2,83984267,83984658,+,3,13.031092,4.5933633,9.181837,10.628136,-50.55842,1.6797575
chr2,83990077,83990468,+,3,13.031092,4.5933633,9.167808,10.618786,-50.55842,1.6797575
chr2,86611977,86612417,-,8,14.815039,4.3569865,4.9274106,6.665724,-30.893452,8.171503
chr2,86617948,86618388,-,8,17.196453,5.1685796,5.019546,6.6264176,-30.885544,8.604627
chr2,86713478,86713661,+,5,6.0255175,3.192003,15.550289,15.43103,-58.556026,-23.321154
chr2,88431643,88432022,+,3,9.304458,3.5879116,10.019089,11.187501,-54.85133,1.373297
chr2,90220762,90221256,-,10,18.465408,6.3797398,7.104364,6.29069,-45.338936,31.569765
chr2,90325436,90325930,+,10,18.465408,6.3797398,7.117537,6.2869205,-45.338936,31.569765
chr2,91817416,91817700,-,4,11.0636425,2.7369382,13.588417,11.324721,-26.563759,-28.751417
chr2,93513546,93514039,-,9,19.424065,1.4314573,4.340315,3.1958942,7.907129,9.702994
chr2,97438609,97439102,-,10,17.093699,4.712759,6.4089484,5.7319126,-29.477953,28.105684
chr2,97767148,97767636,+,10,17.905666,6.3949018,7.1790996,6.2832313,-40.726307,27.9595
chr2,99050972,99051471,+,-1,19.926605,-0.50791395,2.3109052,0.46975732,28.991804,23.315851
chr2,99056955,99057454,+,-1,19.926605,-0.50791395,2.326279,0.48901877,28.991804,23.315851
chr2,101959850,101960290,+,8,17.032343,6.612051,5.387812,6.6773376,-35.177517,11.684062
chr2,106944600,106945093,-,9,21.70121,-0.018010294,4.0311904,2.5693607,-1.334378,-1.2077398
chr2,111281493,111281987,-,10,18.162352,4.9403896,5.6638956,5.4215364,-18.030321,42.501762
chr2,111287472,111287966,-,10,18.518167,5.0918818,5.6492567,5.4369826,-18.104574,42.61235
chr2,112025163,112025603,+,8,16.97119,6.2660265,5.6932454,6.9122157,-40.743843,12.317185
chr2,112319762,112320255,-,1,21.114618,-1.4109669,-0.5111188,12.869363,64.4327,0.5786788
chr2,112325706,112326199,-,1,21.114618,-1.4109669,-0.49139503,12.887667,64.4327,0.5786788
chr2,112416678,112417176,-,-1,21.341007,-4.3021126,12.998849,-0.57245505,16.236359,-43.935135
chr2,112422586,112423084,-,-1,21.341007,-4.3021126,12.969128,-0.54261875,15.518372,-44.484253
chr2,112701405,112701897,+,0,21.208061,-4.5719666,24.692339,0.15340023,7.1237226,-43.75013
chr2,112707340,112707832,+,0,21.208061,-4.5719666,24.652761,0.1301749,7.1237226,-43.75013
chr2,113095788,113096281,+,6,21.214516,0.9604689,5.0956335,1.9695219,14.461688,16.017673
chr2,113101765,113102258,+,6,21.214516,0.9604689,5.0911593,1.9623697,14.462146,16.0177
chr2,113284011,113284504,-,10,20.229256,5.95375,6.4905977,5.252754,-28.157267,34.74071
chr2,113518467,113518959,-,1,20.013296,-5.4591756,-4.273195,15.017439,59.40786,-20.848133
chr2,113524371,113524863,-,1,20.013296,-5.4591756,-4.255314,15.06598,59.40786,-20.848133
chr2,114180871,114181363,-,-1,21.412712,-3.814605,1.8340331,1.4747995,22.227938,-21.97575
chr2,114186847,114187339,-,-1,21.412712,-3.814605,1.8491261,1.4570841,22.503193,-21.906622
chr2,114284131,114284624,-,9,19.95308,0.15996931,4.9780493,3.0895205,10.783591,5.520833
chr2,114582205,114582645,+,7,17.99495,2.068718,3.4990056,6.2266784,-16.889017,1.0621994
chr2,116524175,116524494,-,4,5.7367024,2.4504287,13.491705,12.285479,-34.820732,-25.947947
chr2,117245708,117246225,+,3,14.552728,5.3877096,9.736028,11.021577,-57.25714,7.8672204
chr2,123287932,123288372,-,7,17.768385,2.3563473,3.4082656,6.2280207,-15.718555,-4.277071
chr2,123293857,123294297,-,7,18.161922,2.4218497,3.3818018,6.2019715,-15.859704,-4.2982926
chr2,124318802,124319075,-,4,11.491771,-2.336431,13.64992,11.26067,-25.249844,-31.78227
chr2,125994904,125995396,+,-1,20.744257,-5.0952296,6.471253,19.197388,49.199875,48.417385
chr2,126000808,126001300,+,-1,20.744257,-5.0952296,6.4750495,19.193653,49.199875,48.417385
chr2,128480481,128480974,-,1,20.093102,-2.5376434,-0.47753882,12.861656,62.13773,2.940174
chr2,128486425,128486918,-,1,20.093102,-2.5376434,-0.4917195,12.878629,62.138412,2.940161
chr2,128954629,128955114,+,10,19.135826,6.657708,6.269843,5.702759,-31.356937,25.261637
chr2,130502704,130502809,+,4,0.00020940427,0.0010843843,13.905982,13.15164,-42.01385,-29.640657
chr2,130618007,130618222,+,4,7.987407,-0.6821102,13.653954,11.460895,-28.800606,-31.846437
chr2,131920473,131920964,-,-1,18.073511,0.96325696,2.3737295,4.730057,22.051073,43.75148
chr2,131926376,131926867,-,-1,18.073511,0.96325696,2.3750799,4.7286534,22.051073,43.75148
chr2,131965032,131965525,-,10,19.565554,5.115551,6.459419,5.160027,-25.198988,33.01528
chr2,132645642,132646135,+,9,20.316984,1.1362725,3.0876846,2.446751,13.033767,27.865213
chr2,132885602,132886095,-,9,20.426716,1.9353764,3.141978,4.1340294,0.21643136,30.919699
chr2,132891579,132892072,-,9,20.426716,1.9353764,3.1948302,4.097197,0.21723789,30.91956
chr2,135272266,135272758,+,9,20.343016,-3.504679,4.9354863,2.6381283,5.132661,-15.679509
chr2,136934486,136934974,-,10,18.21892,5.2225256,7.085747,6.2931824,-43.149582,28.1699
chr2,138112932,138113216,+,4,12.107593,0.7340478,13.602341,11.250907,-25.818577,-28.382248
chr2,140345879,140346372,-,-1,20.584244,-1.2400453,2.7425022,3.318001,41.66373,11.22573
chr2,140351856,140352349,-,-1,20.584244,-1.2400453,2.7355564,3.3449333,41.66373,11.22573
chr2,142464252,142464750,+,6,20.563929,-4.387172,7.1816163,0.21590374,38.190746,-30.746126
chr2,142470162,142470660,+,6,20.563929,-4.387172,7.179812,0.21661532,38.190746,-30.746126
chr2,142476878,142477376,-,0,21.829319,-4.6198473,24.590567,0.6768952,5.0047383,-48.140568
chr2,142482827,142483325,-,0,21.829319,-4.6198473,24.780602,0.5429251,5.0047383,-48.140568
chr2,142789149,142789647,+,1,21.07437,-5.619181,-3.798795,13.993455,56.15914,-18.141315
chr2,142795098,142795596,+,1,21.07437,-5.619181,-3.8011208,13.996851,56.48354,-18.664473
chr2,150223664,150224157,-,9,18.952864,0.922702,4.1006713,3.5420823,1.500792,15.095725
chr2,150728493,150728933,-,7,18.533966,1.7215201,3.489961,6.1879616,-18.27617,-4.7106614
chr2,150734385,150734825,-,7,18.533966,1.7215201,3.4601262,6.2021804,-18.275944,-4.710734
chr2,151896979,151897472,-,9,21.25167,0.36745393,3.594868,2.9512475,20.026354,14.710969
chr2,152263361,152263853,+,1,21.071753,-5.4041915,-3.7718203,13.965988,56.349747,-20.582186
chr2,152269306,152269798,+,1,21.071753,-5.4041915,-3.7988763,13.996406,56.349747,-20.582186
chr2,153200972,153201465,-,9,20.513527,-0.36253995,3.9330096,3.0688357,5.9354534,17.194395
chr2,155229936,155230429,-,9,19.938604,0.35378224,4.497078,2.510609,10.175504,0.05477018
chr2,157034656,157035149,+,10,19.722456,4.1712837,5.675479,4.666773,-11.514291,32.11641
chr2,157242708,157243201,+,9,20.579052,1.2067566,3.2539587,4.023578,3.3401096,28.625248
chr2,157528079,157528349,+,4,9.84071,-4.791255,13.710307,11.410918,-27.301193,-33.622112
chr2,158286275,158286768,+,-1,20.299782,-1.0732632,24.219381,16.556332,67.68384,11.250566
chr2,158292219,158292712,+,-1,20.299782,-1.0732632,24.308392,16.631418,67.68384,11.250566
chr2,158554678,158555170,+,0,21.271276,-4.6239347,24.62866,0.11422826,7.9787445,-44.681
chr2,163519124,163519616,-,0,21.596428,-4.4474454,24.8359,0.57420605,3.9512718,-40.597347
chr2,163525067,163525559,-,0,21.596428,-4.4474454,24.80934,0.6637026,2.1288855,-38.581463
chr2,163842796,163843289,-,-1,20.660479,-1.4189117,24.25023,16.574186,66.81088,6.299598
chr2,163848740,163849233,-,-1,20.660479,-1.4189117,24.281322,16.606833,65.85342,9.247109
chr2,164476999,164477484,-,3,13.712129,4.694895,10.003239,11.240922,-65.37741,3.4073088
chr2,167451537,167452030,-,10,19.608576,6.0463853,6.1260343,5.4242945,-26.894508,30.8699
chr2,167520522,167521015,+,9,19.89168,0.2437432,3.8019102,2.5343568,5.5035486,10.848618
chr2,167524896,167525330,+,7,18.395706,2.0981832,3.8008814,6.7431674,-24.542576,-2.1255717
chr2,171818036,171818528,-,9,21.321356,1.2797675,4.839711,3.7068079,11.743743,9.574884
chr2,171925751,171926249,-,-1,20.977144,-5.2676306,8.661412,24.105017,53.750877,46.266243
chr2,171931661,171932159,-,-1,20.977144,-5.2676306,8.68399,24.128891,53.750877,46.266243
chr2,175162904,175163392,+,10,19.323957,7.236516,7.149502,6.2371755,-40.183506,28.78853
chr2,177078091,177078380,-,4,11.614207,-3.1823783,13.62845,11.266323,-22.299217,-32.641125
chr2,182003770,182004262,+,-1,21.340454,-2.9936132,12.373636,-0.043553106,14.25068,-34.50236
chr2,182007699,182008191,+,-1,21.340454,-2.9936132,12.35504,-0.026466388,14.25068,-34.50236
chr3,3285406,3285875,-,3,11.634294,5.396076,9.58122,10.88291,-52.73821,10.2952385
chr3,3464777,3465270,-,10,19.173468,5.783747,6.462898,4.971013,-18.004362,26.005423
chr3,4082421,4082915,-,10,17.69807,5.8887386,7.1491156,6.2310824,-40.012676,31.169754
chr3,4426680,4427173,-,9,21.803122,-0.15139337,5.2179136,3.4339511,21.483786,5.361716
chr3,6062532,6062988,-,10,16.451962,1.0001836,4.533513,5.459853,-19.05685,10.8688
chr3,6909931,6910423,+,-1,20.812006,-4.586242,1.0244126,-1.8594186,43.31304,-20.982433
chr3,6915871,6916363,+,-1,20.812006,-4.586242,1.0240693,-1.8596729,43.313183,-20.982151
chr3,9310594,9311034,+,8,18.07315,6.1598625,5.1769357,6.5870285,-31.331367,10.635672
chr3,9316519,9316959,+,8,17.08869,4.427131,5.11144,6.645191,-32.305744,9.594125
chr3,9763382,9763822,-,8,17.427437,7.153847,5.7102847,6.8215375,-36.742153,17.18433
chr3,10217034,10217063,-,5,0.48024324,0.15332249,14.23037,14.262135,-46.014458,-31.655956
chr3,10219721,10220221,-,10,16.185238,4.780607,6.4794846,5.715263,-41.106873,35.626034
chr3,10445407,10445926,+,3,14.225834,4.622625,9.970465,11.224095,-63.20828,4.5222163
chr3,12248345,12248838,+,9,20.52434,1.1649082,4.9920015,3.8930027,-8.441017,13.872802
chr3,12254237,12254730,+,9,20.52434,1.1649082,4.9985647,3.9149132,-8.4409895,13.872819
chr3,12328957,12329450,+,9,20.814274,1.057922,4.822995,3.049153,7.4488783,5.732406
chr3,12981101,12981576,+,9,20.820473,1.1982566,3.310449,3.9404056,3.218163,30.874022
chr3,16411464,16411968,+,9,20.485447,1.2270553,4.806693,3.6563563,-6.6162753,9.585775
chr3,17110526,17110950,-,7,16.314047,0.75013673,3.5617027,6.3494,-20.755339,-1.8461941
chr3,23634971,23635411,-,7,17.549582,2.1186757,3.5783887,6.550401,-22.120802,-3.1602628
chr3,24042467,24042742,-,4,12.803431,-6.295187,13.647878,11.226313,-24.15029,-33.364597
chr3,24399195,24399688,+,9,20.100416,0.4916037,5.233688,3.436763,19.126787,3.4974024
chr3,24405100,24405593,+,9,20.100416,0.4916037,5.2087774,3.3963156,19.126787,3.4974024
chr3,27819316,27819821,-,9,19.736704,4.071846,4.6692996,3.9680536,-12.055881,24.048063
chr3,28883690,28884177,+,10,16.084314,7.2697916,7.106435,6.29724,-44.988987,30.5501
chr3,28889617,28890105,+,10,17.521261,7.1372747,7.0789304,6.3408914,-44.778923,30.773638
chr3,30564055,30564547,-,-1,21.454632,-3.4557154,11.812298,0.6731449,25.287466,-30.643898
chr3,30567119,30567611,-,-1,21.454632,-3.4557154,11.775656,0.6304023,25.28749,-30.643934
chr3,31178774,31179193,+,-1,16.167654,1.9102823,5.7161083,-1.6663473,7.3820796,52.829998
chr3,31651113,31651606,+,10,19.549812,3.9970067,6.0915112,4.891052,-18.37146,31.00282
chr3,31657087,31657580,+,10,19.533329,4.2859898,6.2669606,5.0154467,-18.570568,31.102892
chr3,33942373,33942865,+,-1,21.359612,-4.331148,2.8959734,7.589083,15.672444,-21.4247
chr3,33948316,33948808,+,-1,21.359612,-4.331148,2.8961382,7.590182,15.676811,-21.423235
chr3,35425945,35426443,-,-1,20.977144,-5.2676306,8.634076,24.077919,53.750877,46.266243
chr3,35431855,35432353,-,-1,20.977144,-5.2676306,8.595899,24.039797,53.750877,46.266243
chr3,35707024,35707516,+,-1,21.176792,-3.7734694,0.881176,25.17482,29.864151,-20.435232
chr3,35712972,35713464,+,-1,21.176792,-3.7734694,0.88126874,25.174978,29.864151,-20.435232
chr3,39546466,39546958,-,0,20.555109,-5.336876,21.983225,-4.5651665,50.533314,-41.603046
chr3,39552409,39552901,-,0,20.555109,-5.336876,21.983723,-4.5659704,50.555428,-42.581226
chr3,39877116,39877615,+,-1,20.549793,-0.32931203,4.3980026,1.6397617,11.406958,-2.9090204
chr3,39883100,39883599,+,9,21.018425,-0.75870067,4.2873054,2.3660445,11.393158,-2.8955913
chr3,51008235,51008524,-,4,12.759074,-1.571805,13.617787,11.280525,-24.79304,-29.26273
chr3,51218012,51218497,-,10,16.877588,6.0299883,6.8343983,5.757675,-36.34728,35.648106
chr3,52426351,52426840,+,-1,18.459064,1.2223814,2.758929,3.3364122,40.18875,12.196149
chr3,54483235,54483734,+,9,19.72943,1.2135942,5.077963,3.5504258,15.569775,7.582896
chr3,55162200,55162687,-,10,19.763325,5.3500223,6.3295903,5.184944,-24.978863,35.57882
chr3,56268757,56269250,+,10,19.981926,2.3805037,4.454823,4.717419,-13.301261,8.546982
chr3,56283698,56284191,-,9,20.491785,1.4153175,3.0644484,2.4469497,12.695667,25.624508
chr3,56799039,56799562,-,10,18.528944,6.151063,6.747664,5.595556,-34.53531,31.098764
chr3,57371936,57372428,-,-1,18.484049,3.2741446,2.483465,4.6423707,14.76402,41.76234
chr3,57378877,57379369,-,-1,18.484049,3.2741446,2.458134,4.665145,14.76402,41.76234
chr3,60850841,60851318,-,-1,16.732874,4.422425,5.3227534,5.3427796,-13.7635565,19.237411
chr3,60968352,60968850,+,-1,20.787996,-5.5092773,21.528736,11.966942,50.356506,-38.69701
chr3,60974295,60974793,+,-1,20.787996,-5.5092773,21.529623,11.967861,52.231266,-38.88765
chr3,61734530,61735023,+,10,19.001297,4.3566375,6.354883,5.1188574,-22.934523,37.793743
chr3,62356898,62357391,-,-1,20.660479,-1.4189117,24.241476,16.564716,65.72861,6.8384194
chr3,62362875,62363368,-,-1,20.660479,-1.4189117,24.207315,16.573053,65.72861,6.8384194
chr3,62363879,62364377,+,-1,21.542946,-4.5099444,12.964809,-0.5383653,15.230032,-41.922146
chr3,62367187,62367685,+,-1,20.64036,-4.28534,12.978243,-0.5518115,15.02366,-41.49525
chr3,65323312,65323800,-,10,16.672417,5.750967,6.999482,6.353988,-41.098843,25.425745
chr3,66450486,66451009,-,9,21.598804,0.43237948,3.0820389,2.5234735,10.718787,24.648159
chr3,66456531,66457030,-,9,20.482332,0.85785,3.0693336,2.5136924,10.714024,24.67908
chr3,66795658,66795735,+,4,0.053020455,0.026304247,13.895426,13.11967,-41.427704,-29.355825
chr3,66855325,66855823,+,-1,20.977144,-5.2676306,8.641427,24.085268,53.750877,46.266243
chr3,66861235,66861733,+,-1,20.977144,-5.2676306,8.65296,24.096733,53.750877,46.266243
chr3,68901438,68901810,-,4,16.129545,-2.2362638,13.487826,10.552009,-18.131136,-25.237247
chr3,68902145,68902238,+,5,2.726711,0.5875653,14.808314,14.9839525,-54.955647,-32.979404
chr3,69848379,69848877,+,6,21.790852,-4.3793645,7.8060308,-0.22090715,18.698833,-19.909824
chr3,69854289,69854787,+,6,21.790852,-4.3793645,7.788363,-0.21760817,18.698833,-19.909824
chr3,69941574,69942073,+,9,20.724266,1.9605681,3.1717641,2.3158085,18.02073,25.099482
chr3,70836520,70837003,-,9,19.794338,1.8265913,3.5393875,3.631023,5.922347,24.973824
chr3,70842053,70842493,-,7,17.803709,2.2203321,3.478358,6.2253895,-16.805847,0.6446033
chr3,73251722,73252214,+,-1,20.760515,-2.9597287,11.768554,0.6048029,26.772512,-35.87538
chr3,73257626,73258118,+,-1,20.760515,-2.9597287,11.767986,0.6044552,26.772512,-35.87538
chr3,76886549,76887042,+,9,20.29739,1.8505459,4.867284,3.7555156,-7.6799617,8.387283
chr3,76892484,76892977,+,9,19.861126,2.0719364,4.9006085,3.7945745,-7.6977854,8.366299
chr3,77227195,77227288,-,4,3.545678,-1.1714083,13.6940975,12.253985,-34.544254,-32.507824
chr3,77549658,77550175,+,3,9.685367,3.8991244,10.035156,11.265314,-62.31085,1.4739908
chr3,78385769,78386251,+,10,17.827665,5.3042207,5.901018,5.53159,-28.64051,28.866154
chr3,79046228,79046727,-,-1,18.63811,-0.3758665,3.470377,2.3559334,8.039629,-3.8102877
chr3,79052212,79052711,-,9,19.125134,-0.21083532,3.530891,2.3674319,8.028201,-3.7942286
chr3,82283365,82283856,-,1,20.425514,-5.012077,-4.1982055,15.279477,65.53073,-13.957054
chr3,82288162,82288653,-,1,20.425514,-5.012077,-4.201545,15.275464,65.13099,-12.949289
chr3,85597215,85597684,-,10,18.96478,5.8818855,5.9187913,5.612306,-28.533405,24.077562
chr3,86042609,86042652,+,4,0.41010672,0.2459288,14.03901,13.489024,-45.21835,-28.35662
chr3,86492607,86493100,+,9,20.119308,-0.5379353,4.910957,2.6619358,4.581581,-13.670893
chr3,86498545,86499038,+,9,19.637877,-0.6210168,4.9084253,2.669081,4.576215,-13.642139
chr3,89919606,89920099,-,9,19.754658,1.6677814,4.82561,3.3270562,9.408512,10.451959
chr3,92347766,92348224,+,10,17.545761,4.2224674,6.0095706,5.423984,-24.653646,23.439692
chr3,92348749,92348785,+,5,0.4844634,0.16048539,14.269519,14.265952,-45.679398,-31.12463
chr3,93990572,93991065,+,9,21.803122,-0.15139337,5.234304,3.4458792,21.483858,5.361852
chr3,93996477,93996970,+,9,21.803122,-0.15139337,5.228113,3.4570496,21.483059,5.359351
chr3,93997957,93998450,-,-1,20.141373,-0.10003635,2.9737315,3.265044,41.928425,11.878236
chr3,95363579,95364072,+,9,21.494762,2.0855064,3.5997107,3.5015223,5.843319,22.664705
chr3,95369558,95369656,+,4,4.1608524,-1.1648418,13.682762,12.303431,-33.877983,-32.598602
chr3,95369679,95369755,+,5,2.4715672,1.6431597,14.796076,14.9715,-54.057735,-31.11971
chr3,95431364,95431856,-,9,21.820354,-1.5149119,4.0834417,2.5420578,2.085104,0.20316972
chr3,96200244,96200737,-,-1,18.996212,0.81764185,5.724953,-1.679765,6.6464906,51.324764
chr3,96206188,96206681,-,-1,18.996212,0.81764185,5.72521,-1.6808136,6.6464906,51.324764
chr3,97245150,97245648,+,-1,21.4945,-4.3183966,11.926211,1.339355,19.877878,-26.982199
chr3,97251060,97251558,+,-1,21.4945,-4.3183966,11.937131,1.3452358,19.598486,-27.036888
chr3,98985975,98986469,+,10,18.843527,5.4525437,6.4748516,5.053404,-23.714668,35.71685
chr3,99398083,99398602,-,3,15.473803,5.888168,9.8473625,11.125281,-61.05196,6.4314265
chr3,100390968,100391458,+,9,21.100515,2.7494514,4.0400944,3.8116202,1.677492,19.397558
chr3,104406303,104406743,+,8,17.927954,4.5836654,5.1729965,6.712947,-34.28412,10.143928
chr3,104534863,104535038,-,4,5.5264606,2.372069,13.577458,12.043643,-31.796452,-28.815498
chr3,106590662,106591160,-,-1,21.39613,-2.7534208,12.091447,0.23143391,28.258518,-30.133648
chr3,106592174,106592672,-,-1,21.39613,-2.7534208,12.109402,0.21263893,28.258709,-30.133787
chr3,109354462,109354949,-,10,19.289993,4.9399586,5.222441,4.98644,-22.408571,22.527979
chr3,109863086,109863580,+,10,19.884544,2.5124345,5.0649033,4.7667804,-12.983127,19.051659
chr3,110861695,110862163,-,10,16.8872,1.6491063,4.5494184,5.403035,-19.21496,8.735235
chr3,112266398,112266891,+,10,20.715431,4.4173336,6.166796,5.100119,-13.70888,24.065687
chr3,112709589,112710023,-,7,14.565959,3.5991158,4.2376094,6.1414223,-22.249777,8.441499
chr3,112913765,112914258,-,9,20.153955,2.2971187,4.786577,3.7880466,12.159032,8.4483795
chr3,112919743,112920183,-,7,17.63852,2.6040668,3.9851549,6.646208,-28.78904,0.87725437
chr3,113640892,113641011,+,4,3.5260766,-0.33747774,13.667429,12.283545,-34.093483,-31.992498
chr3,113646479,113646919,+,7,17.040518,3.670378,4.2241178,6.1895823,-23.763062,6.573255
chr3,113717021,113717211,+,5,6.4785647,2.6296155,15.591067,15.492339,-60.03456,-21.836184
chr3,115020737,115021176,+,-1,18.894558,-2.274312,3.1962547,7.227721,-4.285743,-24.265896
chr3,115026588,115027027,+,-1,18.894558,-2.274312,3.189045,7.2400723,-4.285743,-24.265896
chr3,115452270,115452709,+,-1,16.63146,3.926111,2.542224,4.845562,-18.719086,4.423002
chr3,115483902,115484336,-,7,17.536467,1.8865099,3.7902822,6.723659,-24.476837,-2.0511622
chr3,119609513,119610006,+,10,20.150328,3.136381,6.0047383,4.8061986,-16.323128,31.834545
chr3,119831736,119832170,+,7,18.115349,2.2386537,3.8153906,6.7868104,-23.978485,-4.6114407
chr3,119837650,119838137,+,9,20.559587,-0.7942742,4.58064,2.7833612,-0.122704335,0.6888231
chr3,120800864,120801357,-,-1,20.251534,-0.4164858,13.901976,-3.5104334,40.349865,15.236067
chr3,122172444,122172815,-,4,4.8912964,2.5123374,13.2659235,12.5981045,-39.171192,-24.582191
chr3,124255845,124256335,+,9,19.28901,-0.67811644,3.8172166,2.484392,5.3342395,-5.933721
chr3,126159245,126159684,+,7,16.84546,2.5238676,3.4376338,6.5753994,-20.29389,-5.627077
chr3,126165168,126165608,+,7,18.476177,2.5028934,3.4550452,6.4518785,-20.413513,-5.524776
chr3,126178162,126178357,-,5,6.8203287,1.4585452,15.636518,15.515826,-61.17168,-18.657366
chr3,128259075,128259509,-,8,17.289341,6.505805,5.3682556,6.537061,-32.960358,17.49162
chr3,131928553,131929046,-,1,21.114618,-1.4109669,-0.4904997,12.889135,64.276436,0.6307641
chr3,131934497,131934990,-,1,21.114618,-1.4109669,-0.48978657,12.881751,64.4327,0.5786788
chr3,133431589,133432076,-,10,18.889656,3.8956811,5.8232646,5.4774847,-12.800029,41.562187
chr3,134007440,134007933,+,-1,20.421011,-0.68932474,5.8081546,-0.3595999,26.274,4.3221393
chr3,134013378,134013871,+,-1,20.421011,-0.68932474,5.806285,-0.3602647,26.274,4.3221393
chr3,134752627,134753146,+,3,13.322734,4.4010844,9.96105,11.18197,-62.477997,5.996249
chr3,134901481,134901974,+,10,20.192915,2.9174583,4.710183,4.956562,-11.512282,18.896284
chr3,135057018,135057384,-,4,16.653404,-4.6139235,13.547661,10.6353,-16.442017,-27.26418
chr3,135192996,135193489,+,10,20.485815,5.4818983,5.9247746,5.0608444,-24.642862,28.769346
chr3,136443584,136443824,-,5,7.0422177,2.6196337,15.588343,15.434957,-63.105297,-20.897797
chr3,137621220,137621696,+,10,18.749945,5.1870594,6.4092517,5.2906165,-26.640781,34.93976
chr3,137874671,137875188,+,3,13.607563,5.9205217,9.901023,11.166504,-62.259014,7.7079287
chr3,139812537,139813065,-,9,23.365803,-0.7883597,4.046247,2.6460793,2.4360495,-3.6875257
chr3,140760527,140761026,-,-1,21.13667,0.3407619,6.084258,-0.056352835,29.02578,12.651891
chr3,140766436,140766931,-,-1,20.905064,0.35237175,6.0087857,-0.16545358,29.026306,12.645148
chr3,146911716,146912209,-,9,21.219343,0.68086874,4.8216124,2.975579,7.740817,6.156297
chr3,147555896,147556389,-,-1,19.435558,0.901039,-12.071567,3.6624928,0.2276023,-77.417305
chr3,147561840,147562333,-,-1,19.435558,0.901039,-12.033949,3.6953084,0.2276023,-77.417305
chr3,148618131,148618624,-,9,20.234581,0.74747753,4.1440115,2.5240712,-1.5726093,-1.8768401
chr3,148710525,148711017,-,0,20.555109,-5.336876,21.982054,-4.5629106,51.53636,-41.709064
chr3,148716468,148716960,-,0,20.555109,-5.336876,22.011782,-4.5941324,50.533314,-41.603046
chr3,149695735,149695795,-,4,2.2893183,-0.8895531,13.666806,12.391284,-36.15154,-31.696129
chr3,151886914,151887407,+,10,19.065517,5.385761,6.42614,5.1045027,-25.739237,37.098946
chr3,152535784,152536277,+,6,20.40024,0.89951193,6.0643353,0.97680736,24.159443,21.284363
chr3,152541728,152542221,+,6,20.40024,0.89951193,6.043555,0.99711424,24.160414,21.283308
chr3,153096439,153096914,-,10,17.26279,2.574371,4.5468187,5.3505564,-16.131004,14.890774
chr3,157703870,157704363,-,9,21.354578,0.87894726,3.8570867,3.3597288,7.6240783,17.95556
chr3,157726215,157726708,-,9,19.872292,0.7722961,3.995871,2.4492128,-2.4069326,-0.5119493
chr3,158871429,158871898,+,10,16.275553,1.803877,4.5644984,5.3694534,-19.613657,10.904884
chr3,158882796,158883265,+,7,16.417336,1.2602513,4.271422,6.131449,-19.817244,10.700966
chr3,159510593,159511098,-,9,21.124336,0.5537978,3.081005,2.35803,16.635605,27.485693
chr3,159593555,159593928,+,7,13.616354,1.2079208,4.26128,6.6864486,-24.007294,-12.547631
