chr,start,stop,strand,Cluster,pca_x,pca_y,umap_x,umap_y,tsne_x,tsne_y
chr4,49230570,49230701,+,-1,2.5353034,0.88952005,8.285938,6.891954,-40.91887,23.546247
chr4,49231029,49231255,+,-1,4.3402715,1.4184518,10.9102545,11.30439,-62.433273,7.402365
chr4,49231523,49231675,+,2,3.110457,0.5212069,7.857271,6.119713,-39.344765,18.331522
chr4,49563762,49563914,-,2,3.1625876,-0.8998846,3.9627979,2.3997772,-32.270283,-22.291393
chr4,49564137,49564408,-,-1,5.401813,-0.8369549,1.6419564,14.365761,-52.41262,-12.715237
chr4,49564736,49564867,-,-1,2.5194628,-0.9150758,3.8783755,1.4414983,-34.150875,-26.469198
chr4,49567264,49567320,+,-1,1.2472107,0.41845623,6.0957313,10.219814,-43.517136,0.6404998
chr4,49567310,49567551,-,-1,4.4993424,-1.2791367,2.0347939,14.775326,-55.97545,-16.663538
chr4,49567859,49568012,-,-1,3.0014184,-0.746174,3.9176664,1.330858,-35.344643,-28.282234
chr4,49568006,49569532,+,0,31.023745,12.957078,12.4362545,-1.9816759,8.36926,27.144438
chr4,49570522,49570578,+,-1,1.1518031,0.46196064,6.099848,10.198386,-41.50029,-0.9706353
chr4,49570570,49570802,-,-1,4.8483486,-1.2269052,1.6770369,14.538806,-54.24265,-17.053637
chr4,49571110,49571264,-,-1,2.6458824,-0.6050981,4.205774,1.0628444,-32.259346,-27.78118
chr4,49573936,49574021,+,-1,1.7842193,0.32338318,6.602229,9.734621,-40.874947,3.2145362
chr4,49573983,49574223,-,-1,4.864839,-1.4827378,1.59888,14.587199,-54.092915,-14.663512
chr4,49576828,49576884,+,-1,1.122413,0.63005227,6.0250807,10.27419,-43.42738,-1.0319798
chr4,49576882,49577116,-,-1,4.7456455,-1.2685819,1.511878,14.616547,-55.085407,-14.203836
chr4,56190576,56190878,-,2,5.8031573,-2.6759636,3.6292672,5.0011725,-24.76829,-9.905064
chr4,57421620,57423128,+,0,36.534603,20.063896,13.847416,-4.2926154,36.503674,32.96495
chr4,57692139,57693742,+,0,36.712067,22.062122,14.278077,-3.3549104,33.148464,24.558928
chr4,58055420,58055477,+,2,1.1356786,0.9267803,5.0950365,6.845752,-27.42793,7.988923
chr4,58344173,58345674,+,0,33.421192,17.694914,13.15428,-3.8219917,28.844332,33.449116
chr4,59358960,59360589,+,0,35.625656,18.198248,12.015345,-3.6437027,19.938488,33.972336
chr4,59602474,59602961,+,0,10.25092,7.3252735,12.311762,2.2926512,-14.214701,30.340668
chr4,59603262,59604359,+,0,24.68837,13.047119,10.102839,-0.9885757,17.204615,16.764503
chr4,60333199,60334794,+,0,35.64096,19.910782,13.980742,-4.201948,32.701984,32.38799
chr4,60806229,60806334,+,2,1.6073457,0.71857196,4.9546657,5.989788,-20.272255,3.6263134
chr4,62296168,62297776,-,1,35.526604,-17.988886,-1.6621754,-3.6105404,24.188204,-28.183147
chr4,62587998,62589031,-,2,23.578613,-10.458823,0.47257406,0.68787646,10.375285,-15.674116
chr4,63042502,63044114,-,1,35.111317,-18.859196,-4.101957,-3.5577493,15.627913,-50.791645
chr4,63464155,63465758,-,1,34.939365,-18.867935,-3.376351,-2.7917523,25.114504,-49.49481
chr4,64070632,64071223,+,0,12.705878,7.512288,12.229686,1.959908,-11.828544,29.235209
chr4,64346202,64346761,-,2,11.515641,-4.457973,3.5614326,4.366707,-24.761297,-13.382206
chr4,64347839,64347906,-,2,1.224095,-1.1267571,2.5944476,5.584833,-15.743255,-0.65651727
chr4,64347908,64348083,-,-1,3.6457121,-2.9918776,-2.7867193,4.0403466,-15.161714,-23.290005
chr4,64590473,64591238,-,2,16.274544,-6.8552537,0.7224648,1.7628479,0.8598149,-12.312949
chr4,65471869,65473352,-,1,32.30096,-18.956451,-2.79059,-3.870709,20.494772,-35.267593
chr4,66882023,66883516,+,0,34.441414,19.159513,13.012616,-3.831017,25.912773,30.581856
chr4,66956157,66957682,-,1,34.71694,-19.310234,-3.7203653,-3.2178261,20.297953,-47.399254
chr4,67309797,67311235,+,0,32.55476,19.741262,12.96949,-3.5899239,22.659372,32.95853
chr4,67596418,67598017,+,0,36.77013,20.333523,11.819901,-3.9544237,17.3653,39.536808
chr4,67659681,67661264,+,0,34.329674,19.774403,13.987759,-3.219236,30.023973,24.413517
chr4,68269551,68271143,-,1,35.834194,-20.429028,-1.469717,-4.0263467,29.627768,-28.466988
chr4,68271481,68271607,-,2,2.729876,-2.3658326,2.005305,5.204147,-11.937527,-0.5614897
chr4,68277109,68278059,+,0,21.624245,12.042527,12.249472,0.34487936,-4.9426813,32.547203
chr4,68364257,68364628,+,0,8.416834,6.706878,12.171894,3.0664678,-17.770891,29.983353
chr4,68364925,68366206,+,0,27.996536,12.0239,10.311514,-0.7936991,17.268785,18.222126
chr4,68858049,68859423,+,0,29.605076,12.399483,11.441118,-2.8164668,14.988943,26.616257
chr4,68966471,68968071,-,1,32.393993,-14.719108,-2.4841127,-3.416044,20.256735,-31.960384
chr4,69738649,69740208,-,1,35.379345,-19.140879,-3.745035,-3.2485855,17.216408,-45.276497
chr4,69882955,69883025,-,2,1.4703976,-1.2271374,2.3516939,5.4856176,-14.396707,-0.4738963
chr4,69883143,69884654,-,1,33.442863,-17.16612,-3.3284755,-2.8293893,26.959747,-47.324383
chr4,72797256,72798435,-,2,26.540386,-11.556824,0.09935753,0.71453625,7.4611473,-19.672882
chr4,72802318,72802745,-,1,9.601192,-6.5114417,-3.2256212,2.2959852,-11.666172,-32.81851
chr4,73474375,73475939,-,1,35.73377,-20.745964,-4.0150766,-3.4713254,15.658954,-48.71057
chr4,81230504,81232133,+,0,36.45341,22.502888,12.148222,-4.0926714,21.32755,39.677483
chr4,81297172,81298789,+,0,36.822117,19.957264,13.928566,-3.3889487,33.36063,25.622889
chr4,84229848,84231390,-,1,35.75895,-19.503494,-3.6221485,-3.605641,20.105768,-42.7892
chr4,88026038,88027657,+,0,38.107925,21.014578,11.411485,-4.227076,17.68354,44.69011
chr4,90812978,90813444,-,2,10.240443,-6.206553,0.91809946,3.147772,-1.5715129,-8.285972
chr4,90813797,90814995,-,1,27.347567,-13.178851,-2.8130844,-0.4468529,2.2349277,-36.558636
chr4,90849059,90849507,+,0,10.616728,7.866978,12.2249365,2.4075587,-15.607813,31.770561
chr4,90849816,90850877,+,0,23.45152,8.512715,10.225038,-0.6469463,18.792263,14.621257
chr4,91692997,91694048,-,2,22.761808,-10.407881,0.11765391,0.70739764,7.780372,-19.30513
chr4,91695220,91695758,-,1,12.145361,-8.324671,-3.1771388,1.9121999,-11.500124,-35.916233
chr4,92066758,92066818,+,2,1.2538619,0.54682606,4.7826195,7.1338267,-24.315016,8.524552
chr4,92070901,92072425,-,1,34.611618,-18.185598,-3.6818333,-3.1534882,17.877436,-42.92912
chr4,92115383,92115946,+,0,12.86108,8.889175,12.304675,2.1047697,-12.98585,29.900856
chr4,92118956,92120040,+,0,24.040722,11.053591,10.092517,-0.8163777,17.23195,16.472227
chr4,96000194,96000576,-,2,8.181233,-5.185299,0.7385295,3.1414638,-1.1234807,-4.984242
chr4,96000574,96000837,-,1,7.054851,-6.4376183,-3.1901078,3.2286308,-14.450152,-28.690975
chr4,96101536,96102108,+,0,12.314195,7.567337,8.70398,0.9665637,9.798125,8.633414
chr4,97446884,97448369,+,0,33.89047,17.279423,12.862399,-3.5327573,26.08889,36.255024
chr4,100250474,100250873,-,2,8.990801,-5.159162,0.9094098,3.1518347,-2.6009665,-7.960594
chr4,102877081,102878153,-,2,24.426937,-10.967662,0.18473583,0.60467994,9.409713,-18.249323
chr4,102878428,102878857,-,1,9.9706,-7.452276,-3.164338,1.8677706,-9.014459,-34.639435
chr4,102918925,102919430,-,2,10.874943,-5.462294,3.6840453,3.1000872,-26.573698,-21.577675
chr4,102928240,102928609,-,1,8.224326,-6.810953,-3.4336925,2.6214943,-13.852679,-31.704975
chr4,102993081,102994600,-,1,34.649826,-18.811003,-3.7892642,-3.1036158,14.793468,-44.44717
chr4,103000211,103001817,-,1,35.052753,-20.820332,-3.358944,-3.5600626,20.72995,-42.156273
chr4,103419886,103420201,-,2,7.218008,-4.8409524,0.91905665,3.3427598,-3.889417,-5.6960835
chr4,103420512,103421365,-,2,19.334908,-9.667926,3.3755019,3.960931,-23.57432,-15.6608095
chr4,106446090,106447630,-,1,35.290924,-18.647903,-4.119874,-3.4570117,15.194684,-48.24121
chr4,109322671,109324271,-,1,37.685856,-19.952904,-1.4192036,-3.6263993,27.628998,-26.725729
chr4,111182255,111183774,-,1,35.209896,-19.262331,-3.1574478,-3.7034824,18.299383,-41.60375
chr4,111583793,111585399,-,1,35.922226,-20.693203,-1.6505564,-3.5492477,26.165245,-27.3035
chr4,112836395,112838026,+,0,38.81216,21.000502,11.812686,-4.184969,18.175919,42.110775
chr4,115857867,115857931,-,2,1.2440692,-0.12668274,4.5533166,6.384548,-28.416183,0.8239341
chr4,115909693,115911295,-,1,34.426407,-19.020964,-1.8084135,-3.8210268,24.271982,-29.486044
chr4,116058508,116060038,-,1,31.972607,-15.256288,-1.9935297,-3.3118188,19.626703,-28.709621
chr4,116969979,116970056,+,2,1.5199289,1.3078878,5.150746,5.685693,-20.955463,6.053125
chr4,117127171,117128760,+,0,35.157516,18.499714,14.14798,-4.1388307,34.899067,31.421144
chr4,119782937,119784479,-,1,35.252815,-20.800064,-2.7970512,-4.056091,22.060806,-37.31646
chr4,124142792,124143437,+,0,14.329324,8.506719,12.042903,1.0826204,-6.834493,28.941149
chr4,124593049,124593770,+,0,16.855793,11.239498,12.227092,1.3072225,-9.238316,31.39225
chr4,124960679,124962281,-,1,37.02753,-20.138037,-1.8163493,-3.9160244,25.809046,-30.58055
chr4,125220671,125221478,+,0,17.165255,6.95131,10.25169,0.2568385,-1.2774278,24.563425
chr4,126859678,126860721,-,2,22.677483,-10.664038,0.5522701,1.0009696,8.154468,-14.758645
chr4,126896606,126898214,-,1,34.47003,-17.662464,-1.909273,-3.5088344,22.999208,-30.046965
chr4,128376575,128378063,-,1,34.110943,-20.160831,-2.8798697,-4.0260963,21.403551,-37.221943
chr4,130190110,130190160,-,2,1.2424818,-0.6561439,4.2480655,6.2199597,-29.35553,-2.6394958
chr4,130190733,130192322,-,1,36.26436,-18.851171,-3.7716699,-3.3625011,14.582619,-43.25228
chr4,130266469,130267937,+,0,31.558168,15.900815,11.848078,-3.11784,12.0159445,33.868065
chr4,130491533,130493149,+,0,35.521538,16.691076,11.565484,-3.3931613,15.674252,34.73829
chr4,130706797,130708325,-,1,33.66182,-18.12701,-3.7811472,-3.4603846,13.5854225,-46.645226
chr4,130742773,130743241,+,0,10.090674,7.3934155,12.301314,2.3448849,-14.621563,29.121029
chr4,130869826,130871322,+,0,33.358055,17.785732,12.755695,-3.3582144,23.893045,31.22546
chr4,131494276,131494619,-,2,7.477984,-2.683309,3.7891593,2.9879794,-28.782408,-20.241148
chr4,131494924,131495405,-,1,10.777565,-6.91304,-3.1283667,1.9697114,-11.001115,-34.901226
chr4,132584814,132586149,+,0,29.51497,14.129423,10.800688,-1.2112236,20.14624,20.826565
chr4,132617636,132619219,-,1,34.880573,-16.860079,-2.1695335,-3.3494284,19.714695,-30.50249
chr4,132628364,132628787,+,0,9.597919,7.3085623,12.246859,2.8490922,-16.928144,27.734028
chr4,132630473,132631078,+,0,13.056666,5.572518,9.388221,0.32520905,15.044844,8.333499
chr4,134731810,134733330,+,0,34.134148,20.146017,13.932708,-4.161448,34.454166,33.580532
chr4,134961555,134963106,+,0,35.082817,18.710928,13.464705,-3.951334,30.1764,30.648323
chr4,135711247,135712119,+,0,19.127132,8.403653,12.145664,0.94250166,-6.8858666,30.205858
chr4,135712119,135712179,+,2,0.9101866,0.49440837,4.878992,6.076691,-22.496914,4.102772
chr4,136025091,136026718,+,0,34.696857,16.45291,11.545577,-3.3514705,11.643169,35.52942
chr4,136236594,136237779,+,0,26.799414,13.379418,12.178175,-0.31881595,-1.1883667,31.238522
chr4,136519351,136520999,-,1,35.54899,-18.720352,-1.6383462,-3.4571698,24.706594,-26.343796
chr4,136776605,136776726,+,-1,2.4736855,2.309061,7.4332147,2.5347855,-1.4499733,10.288109
chr4,136972713,136974295,-,1,35.76281,-20.155914,-3.4769933,-3.5400662,15.638307,-40.389492
chr4,137190093,137191577,-,1,34.78966,-20.38609,-3.1250741,-4.045134,18.899193,-38.878773
chr4,141691334,141692908,-,1,36.250122,-18.500448,-1.8418891,-4.240939,29.45678,-30.198238
chr4,141871696,141873319,-,1,36.813923,-20.364786,-1.4545995,-3.8497906,26.457348,-25.612785
chr4,143830742,143832335,+,0,37.6606,20.494852,14.01228,-4.474002,40.819508,33.302254
chr4,143951810,143953410,+,0,38.0425,20.349955,13.993002,-4.438266,40.82014,33.303757
chr4,144061737,144063334,+,0,37.125126,19.995821,13.969471,-4.4819555,40.81233,33.30199
chr4,147898714,147898807,-,2,2.0779123,-1.8024088,3.8172238,6.514154,-15.335285,-21.120417
chr4,150014854,150016397,-,1,36.017593,-20.870092,-3.1117158,-3.829785,20.445713,-41.512825
chr4,150026322,150027841,+,0,35.439133,21.58998,13.158148,-3.6932588,27.49849,31.564487
chr4,153880218,153881831,+,0,36.440804,20.17513,14.013148,-4.154907,31.572561,33.35511
chr4,154402642,154402782,+,0,3.3153563,2.435601,7.4843388,2.464394,-0.6783734,10.532304
chr4,155338095,155338769,+,0,15.382136,7.145632,9.336914,0.22515729,14.7260275,9.940708
chr4,156205278,156206486,-,1,27.632927,-16.406187,-2.763454,-0.56583494,3.482497,-36.25337
chr4,156466171,156467235,-,2,23.906385,-11.704998,0.30907315,0.56688625,9.546179,-17.979494
chr4,157723248,157724827,+,0,35.42158,19.140205,14.167897,-3.5296018,34.537533,24.104897
chr4,157785622,157786286,-,2,14.955264,-8.714827,0.7416202,1.7408143,0.86999094,-12.27852
chr4,159663085,159663926,-,2,18.282373,-7.9792213,0.64477557,1.4396425,5.962019,-12.580391
chr4,159664226,159665031,-,1,18.639975,-9.994967,-3.0297272,0.8686709,-4.3907857,-37.474586
chr4,161226739,161228372,-,1,35.35556,-17.968056,-1.5827295,-3.4067261,25.21138,-24.995417
chr4,162231645,162233281,-,1,37.350494,-21.703115,-3.5057805,-2.803179,23.880415,-48.01562
chr4,163486585,163488186,-,1,37.0622,-22.496855,-1.7994677,-4.243236,29.91251,-33.05068
chr4,164539981,164541337,-,1,31.268494,-14.570985,-1.5300639,-2.838319,18.983715,-22.199968
chr4,164541629,164541898,-,1,6.230266,-4.964656,-3.1125555,3.4309487,-13.079211,-26.831743
chr4,165999013,165999247,-,1,5.1528473,-3.8000917,-3.0107124,3.6335151,-13.677766,-26.049397
chr4,166190063,166190140,+,2,1.5225521,1.1019907,5.0022182,6.94724,-25.507296,6.403529
chr4,166213054,166214661,-,1,35.94372,-20.01387,-3.5651836,-2.6503928,25.148178,-48.524265
chr4,167494808,167494967,-,2,3.3977141,-1.1960522,3.338318,5.492013,-17.047565,-3.8981292
chr4,167496079,167497248,-,1,26.920416,-13.657275,-2.8345795,-0.63841814,3.5400383,-37.75976
chr4,171488678,171490173,+,0,34.2703,18.31737,13.147944,-3.6248777,27.305616,30.971514
chr4,172077178,172078213,+,0,23.396297,13.242003,12.160236,0.030252479,-3.0505378,31.566921
chr4,173661172,173662780,+,0,36.846188,19.141737,11.685508,-3.5242686,17.372187,34.850338
chr4,174941719,174943343,-,1,36.483906,-18.442799,-1.47355,-3.4881604,27.773588,-21.813051
chr4,175877729,175879328,-,1,35.388264,-20.013208,-3.289514,-2.7105699,24.288729,-45.475723
chr4,176954755,176956306,-,1,36.565548,-21.14644,-4.038358,-3.331691,15.85113,-46.3162
chr4,179718516,179719712,-,1,27.993061,-14.476462,-2.7787776,-0.87967736,5.480997,-37.613194
chr4,181404049,181405603,-,1,34.762814,-18.44564,-1.8035632,-3.2843466,21.722057,-28.826569
chr4,182810948,182812545,-,1,37.66914,-22.586966,-3.3838995,-2.7373474,23.238562,-46.49467
chr4,184276558,184278059,+,0,34.511654,19.872168,14.050482,-4.159152,33.21268,33.23742
chr4,186223238,186224828,+,0,37.070427,17.944466,11.960283,-4.074623,17.93531,38.21206
chr4,187750383,187751602,+,0,27.49911,13.959316,11.216194,-0.8029271,22.329805,19.505194
chr4,189258778,189258824,+,2,0.9794781,0.012121915,4.5243797,6.2704625,-26.154007,1.8313577
chr4,189402586,189403050,+,0,11.164907,9.053453,12.122878,2.5465345,-14.829413,32.552353
chr4,189404266,189405261,+,0,23.188599,10.788042,10.307048,-0.8073828,18.94011,16.378338
chr5,3746743,3748354,+,0,35.904095,19.671635,11.747462,-3.802912,18.261011,35.69976
chr5,4863947,4864088,-,-1,3.8129175,-3.1345162,-2.775503,4.059266,-14.420479,-23.37567
chr5,5550870,5551067,-,2,4.600312,-2.9847095,3.6528282,5.0827026,-25.40388,-9.363251
chr5,5551041,5551131,-,2,2.0663376,-1.7789677,3.6869938,6.5689945,-14.526976,-20.205122
chr5,8343857,8345467,-,1,35.21069,-17.443134,-1.4458758,-3.8902574,25.746536,-25.566296
chr5,8758730,8759301,+,0,12.741582,7.273837,12.16638,1.8863313,-11.213154,30.28878
chr5,8761617,8762581,+,0,21.702885,10.759755,9.9038,-0.345396,17.561802,12.951684
chr5,8892103,8892216,-,2,2.6686559,-2.5882952,1.913807,5.0889773,-10.695957,-0.7441863
chr5,9477306,9478884,+,0,34.14169,17.380898,11.312868,-3.8997898,13.596557,40.64221
chr5,11231247,11232799,+,0,35.230576,19.205378,14.062537,-4.2717257,34.305794,32.12893
chr5,11922820,11923171,+,0,6.3971353,2.9649575,7.548735,2.376104,0.68828887,11.656363
chr5,12027258,12028869,-,1,36.98587,-19.06459,-1.4217741,-3.3305924,25.626444,-23.985188
chr5,12030502,12031880,+,0,28.609394,13.660345,12.24263,-0.91520274,1.6900593,34.7015
chr5,12032183,12032419,+,0,4.815147,2.6040287,7.510722,2.4097006,0.052765172,8.969355
chr5,12346655,12348248,+,0,35.633007,18.544111,11.719548,-3.6695414,15.065946,37.81579
chr5,12420900,12422523,+,0,36.97999,18.617582,11.42202,-4.1342688,14.135358,44.07086
chr5,12512317,12512372,-,2,0.9459466,-0.46317923,4.1605206,6.3644514,-23.954885,0.04168487
chr5,13387117,13388732,+,0,36.831104,20.390905,11.600435,-4.073267,16.747038,40.78203
chr5,13687764,13689327,+,0,35.654415,19.45721,11.474828,-3.821388,16.894604,37.218266
chr5,15535240,15536846,+,0,36.237545,20.368736,11.665621,-3.799492,15.537925,39.225643
chr5,15583315,15584746,-,1,32.91222,-18.776134,-2.9651575,-3.9742196,20.297335,-37.33482
chr5,17842552,17843021,-,1,10.602634,-7.0718937,-3.177968,1.8115222,-8.080334,-33.900116
chr5,19309215,19310818,-,1,35.54354,-18.461056,-2.0570278,-3.9782662,23.936426,-32.685246
chr5,19511334,19512104,+,0,17.148113,9.401674,12.194091,0.96555835,-7.174823,31.639221
chr5,20198145,20199680,+,0,35.12654,19.242224,14.271864,-4.2149987,36.46091,29.370907
chr5,20544773,20546373,-,1,36.485413,-20.23996,-1.6933293,-3.703783,27.874844,-29.237864
chr5,20732541,20733729,-,2,25.783772,-12.213917,0.3894711,0.35947004,13.1345625,-17.47474
chr5,20733902,20734314,-,1,9.0021925,-7.1379037,-3.243755,2.1117718,-10.481977,-32.99308
chr5,20796582,20797986,-,1,31.155464,-15.58786,-2.688472,-0.8152853,4.2212653,-35.685806
chr5,20839544,20839891,+,2,7.2990236,3.9795637,5.88595,5.973097,-34.406857,6.8008423
chr5,21062713,21064249,+,0,32.792736,16.850233,13.769609,-4.189483,33.36271,35.70356
chr5,21947219,21948718,+,0,33.015854,14.983156,12.840596,-3.3392406,30.911007,41.190556
chr5,22580832,22581746,+,0,21.24463,7.1101594,11.504394,0.12080227,-2.635144,26.920845
chr5,22606720,22607315,+,0,13.276984,7.327366,12.207174,1.7653236,-10.765652,30.893007
chr5,22607666,22608613,+,0,20.487206,9.971537,9.91119,-0.34934452,17.052393,13.169748
chr5,22720484,22721247,+,0,18.528687,12.580565,12.251719,0.49903888,-5.5380454,33.02296
chr5,22721237,22721656,+,0,8.931047,5.6548557,8.329299,1.3761705,6.946471,8.458139
chr5,22781845,22782249,+,0,9.02879,5.0558724,8.061857,1.6942887,4.798228,8.285958
chr5,23500000,23500873,-,2,17.937065,-7.1027174,3.4013298,4.119478,-23.09508,-14.450019
chr5,23611092,23611819,-,2,16.027843,-8.034491,0.6959368,1.6049069,4.5756555,-12.591791
chr5,23749064,23750388,-,2,28.107338,-12.955202,-0.070830844,0.62969416,6.8512993,-20.901955
chr5,23879035,23879528,+,2,10.328906,4.1080217,5.838912,5.857628,11.085496,5.911559
chr5,24089412,24089659,-,1,5.061054,-3.778168,-2.8682888,3.9048488,-15.6699915,-24.319136
chr5,24121660,24123270,-,1,34.72964,-19.089077,-1.8732702,-3.6858692,24.889942,-31.351486
chr5,24248024,24249626,-,1,35.15872,-17.477276,-2.0172436,-3.597378,23.936064,-31.247194
chr5,25120996,25122622,-,1,35.09745,-17.229982,-1.989304,-3.9550154,33.018654,-25.954351
chr5,25464207,25465707,+,0,32.404793,15.912917,11.875515,-2.9935453,10.318655,34.644955
chr5,26053915,26055515,-,1,35.58882,-20.389784,-2.7679527,-3.503014,25.661638,-40.10292
chr5,26363652,26364614,+,0,21.14341,11.33767,12.204418,0.45756772,-3.3966627,31.18003
chr5,26364614,26364766,+,2,3.1987808,1.5293818,5.181644,5.828552,-17.453259,4.8464427
chr5,26365056,26365326,+,0,5.4117107,3.0514698,7.649876,2.2353725,1.3605347,9.123897
chr5,27157172,27158791,+,0,37.15679,18.94987,11.53372,-3.544553,10.944332,38.02056
chr5,27200637,27201861,-,2,25.821833,-12.8704405,0.12747066,0.46557707,9.376199,-19.137888
chr5,27204553,27204951,-,1,8.935823,-6.5651503,-3.2045991,2.2668908,-11.955326,-33.08135
chr5,27330205,27331794,+,0,35.045002,18.08938,11.524179,-3.7134337,18.655472,35.062836
chr5,27502320,27503930,-,1,34.915264,-18.150564,-2.6309583,-3.8150613,20.106882,-34.26024
chr5,28425619,28427226,+,0,36.08608,20.444345,11.656331,-4.208735,14.807766,44.878716
chr5,28528503,28529165,+,0,13.765317,7.429374,12.184168,1.7851576,-10.296219,29.83896
chr5,29034350,29034528,-,2,4.2437043,-1.7551463,1.4657116,4.5694175,-7.8930464,1.3838465
chr5,29069232,29069522,+,2,6.336707,2.327349,6.925033,5.7735615,-35.541233,11.93165
chr5,29547876,29549493,-,1,34.66087,-18.817902,-1.9693116,-4.0039024,33.12463,-34.91188
chr5,30573679,30574496,+,0,18.203018,9.414541,9.683592,-0.0003196871,15.094808,11.165762
chr5,32458213,32459487,-,2,29.699665,-14.4377365,0.4232227,0.12112333,12.369338,-19.36618
chr5,32459792,32459848,-,2,1.0971435,-1.0653343,3.9944034,6.5014534,-22.83908,-2.408904
chr5,32460140,32460466,-,1,7.3139744,-5.1757846,-3.1857684,2.9531512,-12.409619,-28.946398
chr5,32900212,32900826,-,2,14.003605,-7.5675483,0.737185,1.9027436,2.1326873,-11.121608
chr5,32900836,32901599,-,1,17.53169,-9.106637,-3.0014205,0.53218377,-2.9284742,-36.45945
chr5,33872666,33872731,+,2,1.2849228,0.001740457,4.449465,6.19505,-26.386534,2.2032406
chr5,34127164,34127576,+,0,8.862409,7.079186,12.246524,2.695813,-16.833336,31.052732
chr5,34127748,34128948,+,0,26.657185,12.516289,10.315283,-1.0791955,15.241395,20.94311
chr5,34231579,34232420,+,0,18.673689,10.546979,9.650824,-0.14132336,15.380231,11.928325
chr5,34366074,34366421,-,2,7.2769537,-3.9314406,3.6522882,4.9780574,-24.248838,-10.328933
chr5,34405937,34407341,+,0,31.387943,15.783405,12.158176,-0.73949665,0.06251016,31.472656
chr5,34426764,34427740,-,2,22.286049,-12.366407,0.6208513,1.2452377,7.640865,-14.049943
chr5,36012779,36014312,+,0,33.630272,17.949514,13.211355,-3.890174,29.991028,30.447456
chr5,38123287,38123460,-,2,4.037402,-3.1170979,1.3177687,4.1894765,-7.6204543,-2.938338
chr5,38123735,38125116,-,1,31.47764,-14.840459,-3.1041627,-1.9499172,8.812489,-40.403526
chr5,39838731,39839220,+,0,10.50165,7.000257,12.336229,2.127933,-13.270077,28.750313
chr5,42148572,42150185,+,0,36.157024,20.150024,11.434578,-4.1138177,15.451117,41.72099
chr5,42339210,42340844,-,1,36.17174,-19.504166,-1.952553,-3.9608572,25.78246,-31.872805
chr5,42391639,42391951,-,2,5.9908285,-3.5410883,1.1509433,3.9529574,-5.815166,-4.5840573
chr5,42392528,42393818,-,1,29.641136,-15.084353,-1.8149409,-2.9450889,16.850348,-25.959478
chr5,44211605,44213228,+,0,36.084908,19.00827,12.46736,-3.374415,21.123745,29.955244
chr5,44838511,44840142,+,0,37.093815,21.035923,11.421978,-3.7633321,12.576753,39.50955
chr5,45750086,45750265,-,2,4.106341,-3.7935922,1.4348978,4.4171224,-8.327057,-1.4050599
chr5,45750496,45751944,-,1,33.107178,-17.693203,-2.0381432,-2.8550305,7.1507664,-35.46072
chr5,51127511,51127557,+,2,0.68774104,-0.020932755,4.6125216,6.3423667,-24.87787,2.2559586
chr5,51127853,51129365,+,0,34.58053,19.389545,13.850584,-4.347528,36.103497,33.16364
chr5,51944059,51945596,+,0,34.465298,17.814224,13.932124,-4.4336233,38.36685,29.44612
chr5,52292502,52294042,-,1,35.39595,-20.121655,-3.9982033,-3.2789817,18.69628,-46.193012
chr5,52644267,52645854,+,0,37.326984,21.19824,11.687279,-4.264969,17.85143,40.95062
chr5,52730320,52731878,+,0,36.063507,20.986137,14.155088,-4.3698955,35.697113,32.018513
chr5,53410618,53410934,-,2,7.1984925,-4.6840177,0.9129152,3.4353251,-3.3058949,-4.5688586
chr5,56241464,56242008,+,0,13.027339,9.96307,12.279609,1.9834609,-12.692228,32.07072
chr5,56242318,56243344,+,0,22.633467,11.269789,10.152156,-0.53961,19.528584,13.295232
chr5,60778708,60780114,-,1,32.863693,-17.831718,-3.845633,-3.2161021,12.988448,-42.814472
chr5,60780419,60780554,-,-1,2.9158366,-2.555394,-2.650927,4.1690965,-14.774792,-21.810833
chr5,61554698,61555416,-,1,16.562614,-9.628,-3.0307012,0.93942356,-4.4075713,-37.54329
chr5,63032275,63032455,+,0,4.491882,4.257673,11.919946,4.22907,-23.099049,24.11305
chr5,63032453,63033445,+,0,22.586946,10.204293,10.083657,-0.63202024,15.897739,16.10467
chr5,63794237,63795778,-,1,35.190506,-19.408102,-2.9537258,-3.467426,22.588938,-40.863956
chr5,64235991,64237633,+,0,36.857178,21.27672,11.909474,-4.128337,20.518679,41.23763
chr5,65766578,65768186,-,1,37.19869,-19.917486,-2.0039337,-4.474769,29.285145,-37.1098
chr5,66136524,66136696,+,0,4.349524,3.585176,11.914185,4.210418,-22.864988,23.968826
chr5,66136681,66136957,-,1,6.727973,-5.9023795,-3.2150848,3.1058521,-13.334063,-28.59669
chr5,67668325,67668697,+,0,8.634906,6.887722,12.29471,2.824805,-16.831944,29.543175
chr5,67668817,67670042,+,0,28.037668,14.390511,10.507735,-0.8066145,20.24835,16.668346
chr5,69957358,69958855,+,0,33.113075,15.071075,12.848602,-3.3237877,30.914532,41.18853
chr5,70159313,70160810,-,1,33.25328,-15.021762,-2.9143763,-3.9984741,13.036416,-34.495342
chr5,70832430,70833927,+,0,33.095295,15.005058,12.835112,-3.3633869,30.914955,41.188843
chr5,71159640,71161137,-,1,33.316475,-15.124271,-2.9231193,-4.0374675,13.035925,-34.497635
chr5,75788779,75789505,+,0,17.431824,10.280553,12.206139,0.89498377,-7.1291113,31.690607
chr5,76184807,76186337,-,1,35.271313,-19.288479,-4.1128306,-3.539607,16.214767,-47.009056
